committee,member_name,manually_changed,reason
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.D.Lois_J_Frankel,0,
HTRA,House.R.Rodney_Davis,0,
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.R.Jeff_Denham,0,
HTRA,House.D.Michael_E_Capuano,0,
HTRA,House.R.Thomas_Massie,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.D.Julia_Brownley,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.D.Elijah_E_Cummings,0,
HTRA,House.R.Frank_A_LoBiondo,0,
HTRA,House.R.Richard_Hanna,0,
HTRA,House.R.John_L_Mica,0,
HTRA,House.R.David_Rouzer,0,
HTRA,House.R.Reid_Ribble,0,
HTRA,House.R.Duncan_D_Hunter,0,
HTRA,House.D.Rick_Larsen,0,
HTRA,House.D.Albio_Sires,0,
HTRA,House.D.Daniel_Lipinski,0,
HTRA,House.R.Rick_Crawford,0,
HTRA,House.D.Andre_Carson,0,
HTRA,House.R.Lou_Barletta,0,
HTRA,House.R.Scott_Perry,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.D.Jared_Huffman,0,
HTRA,House.D.Grace_Napolitano,0,
HTRA,House.R.Don_Young,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.R.Bob_Gibbs,0,
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.R.Brian_Babin,0,
HTRA,House.R.Daniel_Webster,0,
HTRA,House.R.Blake_Farenthold,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.D.Eleanor_Holmes_Norton,0,
HTRA,House.D.Eddie_Bernice_Johnson,0,
HTRA,House.D.Steve_Cohen,0,
HTRA,House.R.John_J_Jr_Duncan,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.D.Peter_DeFazio,0,
HTRA,House.R.Carlos_Curbelo,0,
HTRA,House.R.Rodney_Davis,0,
HTRA,House.R.John_Katko,0,
HTRA,House.R.Ryan_Costello,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.D.Michael_E_Capuano,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.D.Sean_Patrick_Maloney,0,
HTRA,House.R.Mimi_Walters,0,
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.R.John_L_Mica,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.D.Elizabeth_Esty,0,
HTRA,House.R.Lou_Barletta,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.R.Daniel_Webster,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.D.Andre_Carson,0,
HTRA,House.R.Frank_A_LoBiondo,0,
HTRA,House.D.Julia_Brownley,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.D.Rick_Larsen,0,
HTRA,House.R.Duncan_D_Hunter,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.R.Scott_Perry,0,
HTRA,House.R.Reid_Ribble,0,
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.D.Albio_Sires,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.R.David_Rouzer,0,
HTRA,House.R.Brian_Babin,0,
HTRA,House.R.Bob_Gibbs,0,
HTRA,House.R.Blake_Farenthold,0,
HTRA,House.D.Daniel_Lipinski,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Peter_DeFazio,0,
HTRA,House.R.Richard_Hanna,0,
HTRA,House.D.Steve_Cohen,0,
HTRA,House.D.Elijah_E_Cummings,0,
HTRA,House.D.Lois_J_Frankel,0,
HTRA,House.R.John_J_Jr_Duncan,0,
HTRA,House.R.Thomas_Massie,0,
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.D.Jared_Huffman,0,
HTRA,House.R.Rick_Crawford,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Eleanor_Holmes_Norton,0,
HTRA,House.D.Corrine_Brown,0,
HTRA,House.D.Grace_Napolitano,0,
HTRA,House.D.Eddie_Bernice_Johnson,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.R.Don_Young,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.D.Sean_Patrick_Maloney,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.R.Carlos_Curbelo,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.R.Mimi_Walters,0,
HTRA,House.D.Lois_J_Frankel,0,
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.R.John_Katko,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.D.Julia_Brownley,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.D.Michael_E_Capuano,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.R.Ryan_Costello,0,
HTRA,House.R.John_L_Mica,0,
HTRA,House.D.Eleanor_Holmes_Norton,0,
HTRA,House.R.Daniel_Webster,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.R.David_Rouzer,0,
HTRA,House.R.Rodney_Davis,0,
HTRA,House.R.Frank_A_LoBiondo,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.D.Steve_Cohen,0,
HTRA,House.D.Elijah_E_Cummings,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.D.Andre_Carson,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.D.Elizabeth_Esty,0,
HTRA,House.R.Brian_Babin,0,
HTRA,House.D.Jared_Huffman,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.R.Don_Young,0,
HTRA,House.D.Albio_Sires,0,
HTRA,House.R.Blake_Farenthold,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.D.Grace_Napolitano,0,
HTRA,House.D.Peter_DeFazio,0,
HTRA,House.R.Bob_Gibbs,0,
HTRA,House.R.Lou_Barletta,0,
HTRA,House.R.Duncan_D_Hunter,0,
HTRA,House.D.Corrine_Brown,0,
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.R.Scott_Perry,0,
HTRA,House.D.Rick_Larsen,0,
HTRA,House.R.Rick_Crawford,0,
HTRA,House.D.Daniel_Lipinski,0,
HTRA,House.R.Reid_Ribble,0,
HTRA,House.R.John_J_Jr_Duncan,0,
HTRA,House.D.Eddie_Bernice_Johnson,0,
HTRA,House.R.Thomas_Massie,0,
HTRA,House.R.Richard_Hanna,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.R.Carlos_Curbelo,0,
HTRA,House.R.John_Katko,0,
HTRA,House.D.Sean_Patrick_Maloney,0,
HTRA,House.R.Mimi_Walters,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.D.Elizabeth_Esty,0,
HTRA,House.D.Julia_Brownley,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.D.Elijah_E_Cummings,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.R.Ryan_Costello,0,
HTRA,House.R.Rodney_Davis,0,
HTRA,House.D.Andre_Carson,0,
HTRA,House.D.Lois_J_Frankel,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.R.Duncan_D_Hunter,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.R.John_L_Mica,0,
HTRA,House.R.Frank_A_LoBiondo,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.D.Michael_E_Capuano,0,
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.R.Blake_Farenthold,0,
HTRA,House.R.Brian_Babin,0,
HTRA,House.D.Steve_Cohen,0,
HTRA,House.R.Scott_Perry,0,
HTRA,House.R.David_Rouzer,0,
HTRA,House.D.Rick_Larsen,0,
HTRA,House.D.Eleanor_Holmes_Norton,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.R.Bob_Gibbs,0,
HTRA,House.D.Albio_Sires,0,
HTRA,House.D.Daniel_Lipinski,0,
HTRA,House.R.Don_Young,0,
HTRA,House.D.Corrine_Brown,0,
HTRA,House.R.Daniel_Webster,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.R.Lou_Barletta,0,
HTRA,House.D.Peter_DeFazio,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.R.John_J_Jr_Duncan,0,
HTRA,House.R.Thomas_Massie,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.R.Carlos_Curbelo,0,
HTRA,House.R.Rodney_Davis,0,
HTRA,House.R.Ryan_Costello,0,
HTRA,House.R.John_Katko,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.R.Mimi_Walters,0,
HTRA,House.R.David_Rouzer,0,
HTRA,House.D.Daniel_Lipinski,0,
HTRA,House.R.Reid_Ribble,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.D.Steve_Cohen,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.R.Lou_Barletta,0,
HTRA,House.D.Jared_Huffman,0,
HTRA,House.R.Richard_Hanna,0,
HTRA,House.R.John_L_Mica,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.R.Scott_Perry,0,
HTRA,House.D.Sean_Patrick_Maloney,0,
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.R.Brian_Babin,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.R.Daniel_Webster,0,
HTRA,House.R.Bob_Gibbs,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.R.Rodney_Davis,0,
HTRA,House.R.Carlos_Curbelo,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.R.David_Rouzer,0,
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.R.Ryan_Costello,0,
HTRA,House.R.John_Katko,0,
HTRA,House.R.Rick_Crawford,0,
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.R.Bob_Gibbs,0,
HTRA,House.R.Daniel_Webster,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.R.Frank_A_LoBiondo,0,
HTRA,House.D.Sean_Patrick_Maloney,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.R.Lou_Barletta,0,
HTRA,House.R.Reid_Ribble,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.R.Brian_Babin,0,
HTRA,House.D.Steve_Cohen,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.D.Lois_J_Frankel,0,
HTRA,House.R.John_J_Jr_Duncan,0,
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.D.Albio_Sires,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Julia_Brownley,0,
HTRA,House.D.Daniel_Lipinski,0,
HTRA,House.R.John_L_Mica,0,
HTRA,House.R.Scott_Perry,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.R.Blake_Farenthold,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.D.Eddie_Bernice_Johnson,0,
HTRA,House.D.Elijah_E_Cummings,0,
HTRA,House.R.Thomas_Massie,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.R.Mimi_Walters,0,
HTRA,House.D.Jared_Huffman,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.R.Don_Young,0,
HTRA,House.R.Richard_Hanna,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.R.Carlos_Curbelo,0,
HTRA,House.R.Rodney_Davis,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.R.Ryan_Costello,0,
HTRA,House.R.Don_Young,0,
HTRA,House.R.Mimi_Walters,0,
HTRA,House.R.John_Katko,0,
HTRA,House.R.Frank_A_LoBiondo,0,
HTRA,House.D.Sean_Patrick_Maloney,0,
HTRA,House.R.John_L_Mica,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.R.David_Rouzer,0,
HTRA,House.R.Bob_Gibbs,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.R.Lou_Barletta,0,
HTRA,House.D.Grace_Napolitano,0,
HTRA,House.D.Daniel_Lipinski,0,
HTRA,House.R.Rick_Crawford,0,
HTRA,House.R.Thomas_Massie,0,
HTRA,House.R.Daniel_Webster,0,
HTRA,House.D.Rick_Larsen,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Elizabeth_Esty,0,
HTRA,House.D.Eddie_Bernice_Johnson,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.D.Jared_Huffman,0,
HTRA,House.R.Blake_Farenthold,0,
HTRA,House.R.Duncan_D_Hunter,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.D.Lois_J_Frankel,0,
HTRA,House.D.Elijah_E_Cummings,0,
HTRA,House.R.Brian_Babin,0,
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.R.Richard_Hanna,0,
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.D.Andre_Carson,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Peter_DeFazio,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.R.John_J_Jr_Duncan,0,
HTRA,House.R.Reid_Ribble,0,
HTRA,House.R.Scott_Perry,0,
HTRA,House.D.Steve_Cohen,0,
HTRA,House.D.Albio_Sires,0,
HTRA,House.D.Michael_E_Capuano,0,
HTRA,House.D.Eleanor_Holmes_Norton,0,
HTRA,House.D.Julia_Brownley,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.R.Carlos_Curbelo,0,
HTRA,House.D.Lois_J_Frankel,0,
HTRA,House.R.John_Katko,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.R.John_L_Mica,0,
HTRA,House.D.Sean_Patrick_Maloney,0,
HTRA,House.D.Jared_Huffman,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.D.Peter_DeFazio,0,
HTRA,House.R.Blake_Farenthold,0,
HTRA,House.R.Rodney_Davis,0,
HTRA,House.R.Mimi_Walters,0,
HTRA,House.D.Daniel_Lipinski,0,
HTRA,House.D.Julia_Brownley,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.R.David_Rouzer,0,
HTRA,House.R.Lou_Barletta,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.D.Albio_Sires,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.D.Elizabeth_Esty,0,
HTRA,House.R.Reid_Ribble,0,
HTRA,House.R.Brian_Babin,0,
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.R.Ryan_Costello,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.D.Grace_Napolitano,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Steve_Cohen,0,
HTRA,House.R.Frank_A_LoBiondo,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.D.Andre_Carson,0,
HTRA,House.D.Michael_E_Capuano,0,
HTRA,House.R.Duncan_D_Hunter,0,
HTRA,House.R.Rick_Crawford,0,
HTRA,House.R.Bob_Gibbs,0,
HTRA,House.D.Elijah_E_Cummings,0,
HTRA,House.R.Don_Young,0,
HTRA,House.R.Scott_Perry,0,
HTRA,House.D.Corrine_Brown,0,
HTRA,House.D.Rick_Larsen,0,
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.R.Thomas_Massie,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.D.Eddie_Bernice_Johnson,0,
HTRA,House.R.Richard_Hanna,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.D.Eleanor_Holmes_Norton,0,
HTRA,House.R.Daniel_Webster,0,
HTRA,House.R.John_J_Jr_Duncan,0,
HTRA,House.R.Carlos_Curbelo,0,
HTRA,House.R.Rodney_Davis,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.R.Ryan_Costello,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.R.Mimi_Walters,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.R.John_Katko,0,
HTRA,House.R.John_L_Mica,0,
HTRA,House.R.David_Rouzer,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.D.Julia_Brownley,0,
HTRA,House.D.Sean_Patrick_Maloney,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.R.Lou_Barletta,0,
HTRA,House.R.Scott_Perry,0,
HTRA,House.D.Elizabeth_Esty,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.D.Rick_Larsen,0,
HTRA,House.D.Daniel_Lipinski,0,
HTRA,House.D.Andre_Carson,0,
HTRA,House.D.Elijah_E_Cummings,0,
HTRA,House.R.Duncan_D_Hunter,0,
HTRA,House.D.Steve_Cohen,0,
HTRA,House.R.Blake_Farenthold,0,
HTRA,House.R.Rick_Crawford,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.D.Eddie_Bernice_Johnson,0,
HTRA,House.R.Thomas_Massie,0,
HTRA,House.R.Brian_Babin,0,
HTRA,House.D.Lois_J_Frankel,0,
HTRA,House.R.Reid_Ribble,0,
HTRA,House.R.Bob_Gibbs,0,
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Rick_Nolan,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.R.Don_Young,0,
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.R.Frank_A_LoBiondo,0,
HTRA,House.D.Jared_Huffman,0,
HTRA,House.D.Michael_E_Capuano,0,
HTRA,House.R.John_J_Jr_Duncan,0,
HTRA,House.D.Grace_Napolitano,0,
HTRA,House.D.Peter_DeFazio,0,
HTRA,House.D.Sean_Patrick_Maloney,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.R.Duncan_D_Hunter,0,
HTRA,House.R.Rodney_Davis,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.R.Ryan_Costello,0,
HTRA,House.R.Bob_Gibbs,0,
HTRA,House.R.Lou_Barletta,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.R.Carlos_Curbelo,0,
HTRA,House.D.Elizabeth_Esty,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.D.Julia_Brownley,0,
HTRA,House.R.Mimi_Walters,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.R.Daniel_Webster,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.D.Jared_Huffman,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.R.David_Rouzer,0,
HTRA,House.R.Brian_Babin,0,
HTRA,House.R.John_L_Mica,0,
HTRA,House.D.Lois_J_Frankel,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.R.Don_Young,0,
HTRA,House.R.Blake_Farenthold,0,
HTRA,House.R.Thomas_Massie,0,
HTRA,House.R.Rick_Crawford,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.D.Andre_Carson,0,
HTRA,House.D.Daniel_Lipinski,0,
HTRA,House.R.John_Katko,0,
HTRA,House.D.Eddie_Bernice_Johnson,0,
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.R.Scott_Perry,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Sean_Patrick_Maloney,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Elizabeth_Esty,0,
HTRA,House.R.Carlos_Curbelo,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.D.Lois_J_Frankel,0,
HTRA,House.D.Julia_Brownley,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.R.John_Katko,0,
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.R.Rodney_Davis,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.R.Ryan_Costello,0,
HTRA,House.R.Mimi_Walters,0,
HTRA,House.R.John_L_Mica,0,
HTRA,House.D.Peter_DeFazio,0,
HTRA,House.R.Don_Young,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.D.Rick_Larsen,0,
HTRA,House.R.Brian_Babin,0,
HTRA,House.R.David_Rouzer,0,
HTRA,House.D.Steve_Cohen,0,
HTRA,House.D.Elijah_E_Cummings,0,
HTRA,House.R.Lou_Barletta,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.D.Daniel_Lipinski,0,
HTRA,House.R.Bob_Gibbs,0,
HTRA,House.R.Duncan_D_Hunter,0,
HTRA,House.D.Eleanor_Holmes_Norton,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.D.Andre_Carson,0,
HTRA,House.D.Jared_Huffman,0,
HTRA,House.R.Daniel_Webster,0,
HTRA,House.R.Scott_Perry,0,
HTRA,House.R.Reid_Ribble,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.R.John_J_Jr_Duncan,0,
HTRA,House.D.Michael_E_Capuano,0,
HTRA,House.R.Frank_A_LoBiondo,0,
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.D.Albio_Sires,0,
HTRA,House.R.Blake_Farenthold,0,
HTRA,House.D.Grace_Napolitano,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.R.Rick_Crawford,0,
HTRA,House.R.Richard_Hanna,0,
HTRA,House.R.Candice_S_Miller,0,
HTRA,House.D.Eddie_Bernice_Johnson,0,
HTRA,House.R.Thomas_Massie,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.R.John_L_Mica,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.R.Bill_Shuster,0,
HTRA,House.R.Daniel_Webster,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.D.Jerrold_Nadler,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Corrine_Brown,0,
HTRA,House.R.Rodney_Davis,0,
HTRA,House.R.Mimi_Walters,0,
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.R.Duncan_D_Hunter,0,
HTRA,House.R.Sam_Graves,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.D.Andre_Carson,0,
HTRA,House.D.Elijah_E_Cummings,0,
HTRA,House.R.John_Katko,0,
HTRA,House.D.Grace_Napolitano,0,
HTRA,House.R.Rick_Crawford,0,
HTRA,House.R.Tom_Rice,0,
HTRA,House.R.Mark_Sanford,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.D.Elizabeth_Esty,0,
HTRA,House.D.Julia_Brownley,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.D.Peter_DeFazio,0,
HTRA,House.R.Jeff_Denham,0,
HTRA,House.R.Cresent_Hardy,0,
HTRA,House.R.Don_Young,0,
HTRA,House.R.Todd_Rokita,0,
HTRA,House.D.Dina_Titus,0,
HTRA,House.R.Mimi_Walters,0,
HTRA,House.D.Jared_Huffman,0,
HTRA,House.R.Frank_A_LoBiondo,0,
HTRA,House.D.Rick_Nolan,0,
HTRA,House.D.Rick_Larsen,0,
HTRA,House.D.Peter_DeFazio,0,
HTRA,House.R.Duncan_D_Hunter,0,
HTRA,House.D.Ann_Kirkpatrick,1,"Marked as senate from id, but should be house. Ran for Senate."
HTRA,House.R.Bill_Shuster,0,
HTRA,House.R.Mark_R_Meadows,0,
HTRA,House.R.Ryan_Costello,0,
HTRA,House.D.Grace_Napolitano,0,
HTRA,House.R.Barbara_Comstock,0,
HTRA,House.R.Carlos_Curbelo,0,
HTRA,House.D.Julia_Brownley,0,
HTRA,House.R.John_Katko,0,
HTRA,House.D.Elijah_E_Cummings,0,
HTRA,House.R.Garret_Graves,0,
HTRA,House.D.Sean_Patrick_Maloney,0,
HTRA,House.D.John_Garamendi,0,
HTRA,House.D.Cheri_Bustos,0,
HTRA,House.R.Lee_Zeldin,0,
HTRA,House.R.Reid_Ribble,0,
HTRA,House.D.Elizabeth_Esty,0,
HTRA,House.D.Lois_J_Frankel,0,
HTRA,House.R.Rob_Woodall,0,
HTRA,House.D.Donna_Edwards,1,"Marked as senate from id, but should be house. Ran for Senate."
